Pitcher,Team,Opponent,date,year,game_link,player_link,Name,AB,H,BA,BA_season,AB_season,BA_career,AB_career,id,abba
Cliff Chambers,Pittsburgh Pirates,Boston Braves,1951-05-06,1951,https://www.baseball-reference.com/boxes/BSN/BSN195105062.shtml,https://www.baseball-reference.com/players/m/marqulu01.shtml,Luis Marquez,1,0,0.19699999999999998,0.19699999999999998,122.0,0.182,143,9,0.19699999999999998
Bob Feller (3),Cleveland Indians,Detroit Tigers,1951-07-01,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107011.shtml,https://www.baseball-reference.com/players/l/liponjo01.shtml,Johnny Lipon,3,0,0.265,0.265,487.0,0.259,2661,10,0.795
Bob Feller (3),Cleveland Indians,Detroit Tigers,1951-07-01,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107011.shtml,https://www.baseball-reference.com/players/h/hutchfr01.shtml,Fred Hutchinson,1,0,0.18800000000000008,0.18800000000000008,85.0,0.263,650,10,0.18800000000000008
Bob Feller (3),Cleveland Indians,Detroit Tigers,1951-07-01,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107011.shtml,https://www.baseball-reference.com/players/p/priddje01.shtml,Jerry Priddy,3,0,0.25999999999999995,0.25999999999999995,584.0,0.265,4720,10,0.7799999999999998
Bob Feller (3),Cleveland Indians,Detroit Tigers,1951-07-01,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107011.shtml,https://www.baseball-reference.com/players/k/kellech01.shtml,Charlie Keller,1,0,0.258,0.258,62.0,0.28600000000000003,3790,10,0.258
Bob Feller (3),Cleveland Indians,Detroit Tigers,1951-07-01,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107011.shtml,https://www.baseball-reference.com/players/k/kellge01.shtml,George Kell,4,0,0.3190000000000001,0.3190000000000001,598.0,0.306,6702,10,1.2760000000000005
Bob Feller (3),Cleveland Indians,Detroit Tigers,1951-07-01,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107011.shtml,https://www.baseball-reference.com/players/w/wertzvi01.shtml,Vic Wertz,3,0,0.285,0.285,501.0,0.27699999999999997,6099,10,0.855
Bob Feller (3),Cleveland Indians,Detroit Tigers,1951-07-01,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107011.shtml,https://www.baseball-reference.com/players/e/eversho01.shtml,Hoot Evers,3,0,0.224,0.224,393.0,0.278,3801,10,0.672
Bob Feller (3),Cleveland Indians,Detroit Tigers,1951-07-01,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107011.shtml,https://www.baseball-reference.com/players/k/kryhodi01.shtml,Dick Kryhoski,3,0,0.287,0.287,421.0,0.265,1794,10,0.861
Bob Feller (3),Cleveland Indians,Detroit Tigers,1951-07-01,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107011.shtml,https://www.baseball-reference.com/players/g/ginsbjo01.shtml,Joe Ginsberg,3,0,0.2600000000000001,0.2600000000000001,304.0,0.24100000000000002,1716,10,0.7800000000000004
Bob Feller (3),Cleveland Indians,Detroit Tigers,1951-07-01,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107011.shtml,https://www.baseball-reference.com/players/g/grothjo01.shtml,Johnny Groth,2,0,0.2990000000000001,0.2990000000000001,428.0,0.27899999999999997,3808,10,0.5980000000000002
Bob Feller (3),Cleveland Indians,Detroit Tigers,1951-07-01,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107011.shtml,https://www.baseball-reference.com/players/c/cainbo01.shtml,Bob Cain,2,0,0.2578870967741936,0.2578870967741936,124.0,0.196,214,10,0.5157741935483872
Allie Reynolds (1),New York Yankees,Cleveland Indians,1951-07-12,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107120.shtml,https://www.baseball-reference.com/players/m/mitchda01.shtml,Dale Mitchell,4,0,0.29,0.29,510.0,0.312,3984,11,1.16
Allie Reynolds (1),New York Yankees,Cleveland Indians,1951-07-12,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107120.shtml,https://www.baseball-reference.com/players/a/avilabo01.shtml,Bobby Avila,4,0,0.304,0.304,542.0,0.281,4620,11,1.216
Allie Reynolds (1),New York Yankees,Cleveland Indians,1951-07-12,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107120.shtml,https://www.baseball-reference.com/players/d/dobyla01.shtml,Larry Doby,1,0,0.29500000000000004,0.29500000000000004,447.0,0.28300000000000003,5348,11,0.29500000000000004
Allie Reynolds (1),New York Yankees,Cleveland Indians,1951-07-12,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107120.shtml,https://www.baseball-reference.com/players/c/chapmsa01.shtml,Sam Chapman,1,0,0.2153344051446945,0.2153344051446945,622.0,0.266,4988,11,0.2153344051446945
Allie Reynolds (1),New York Yankees,Cleveland Indians,1951-07-12,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107120.shtml,https://www.baseball-reference.com/players/e/eastelu01.shtml,Luke Easter,2,0,0.2700000000000001,0.2700000000000001,486.0,0.27399999999999997,1725,11,0.5400000000000001
Allie Reynolds (1),New York Yankees,Cleveland Indians,1951-07-12,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107120.shtml,https://www.baseball-reference.com/players/r/rosenal01.shtml,Al Rosen,3,0,0.265,0.265,573.0,0.285,3725,11,0.795
Allie Reynolds (1),New York Yankees,Cleveland Indians,1951-07-12,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107120.shtml,https://www.baseball-reference.com/players/s/simpsha01.shtml,Harry Simpson,2,0,0.22899999999999998,0.22899999999999998,332.0,0.266,2829,11,0.45799999999999996
Allie Reynolds (1),New York Yankees,Cleveland Indians,1951-07-12,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107120.shtml,https://www.baseball-reference.com/players/b/boonera01.shtml,Ray Boone,3,0,0.23300000000000004,0.23300000000000004,544.0,0.275,4589,11,0.6990000000000001
Allie Reynolds (1),New York Yankees,Cleveland Indians,1951-07-12,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107120.shtml,https://www.baseball-reference.com/players/h/heganji01.shtml,Jim Hegan,3,0,0.23800000000000002,0.23800000000000002,416.0,0.228,4772,11,0.7140000000000001
Allie Reynolds (1),New York Yankees,Cleveland Indians,1951-07-12,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107120.shtml,https://www.baseball-reference.com/players/f/fellebo01.shtml,Bob Feller,2,0,0.12300000000000001,0.12300000000000001,81.0,0.151,1282,11,0.24600000000000002
Allie Reynolds (1),New York Yankees,Cleveland Indians,1951-07-12,1951,https://www.baseball-reference.com/boxes/CLE/CLE195107120.shtml,https://www.baseball-reference.com/players/l/lemonbo01.shtml,Bob Lemon,1,0,0.20600000000000002,0.20600000000000002,102.0,0.23199999999999998,1183,11,0.20600000000000002
Allie Reynolds (2),New York Yankees,Boston Red Sox,1951-09-28,1951,https://www.baseball-reference.com/boxes/NYA/NYA195109281.shtml,https://www.baseball-reference.com/players/d/dimagdo01.shtml,Dom DiMaggio,2,0,0.29600000000000004,0.29600000000000004,639.0,0.298,5640,12,0.5920000000000001
Allie Reynolds (2),New York Yankees,Boston Red Sox,1951-09-28,1951,https://www.baseball-reference.com/boxes/NYA/NYA195109281.shtml,https://www.baseball-reference.com/players/p/peskyjo01.shtml,Johnny Pesky,4,0,0.313,0.313,480.0,0.307,4745,12,1.252
Allie Reynolds (2),New York Yankees,Boston Red Sox,1951-09-28,1951,https://www.baseball-reference.com/boxes/NYA/NYA195109281.shtml,https://www.baseball-reference.com/players/w/willite01.shtml,Ted Williams,3,0,0.318,0.318,531.0,0.344,7706,12,0.954
Allie Reynolds (2),New York Yankees,Boston Red Sox,1951-09-28,1951,https://www.baseball-reference.com/boxes/NYA/NYA195109281.shtml,https://www.baseball-reference.com/players/v/vollmcl01.shtml,Clyde Vollmer,2,0,0.25099999999999995,0.25099999999999995,386.0,0.251,2021,12,0.5019999999999999
Allie Reynolds (2),New York Yankees,Boston Red Sox,1951-09-28,1951,https://www.baseball-reference.com/boxes/NYA/NYA195109281.shtml,https://www.baseball-reference.com/players/g/goodmbi01.shtml,Billy Goodman,3,0,0.297,0.297,546.0,0.3,5644,12,0.891
Allie Reynolds (2),New York Yankees,Boston Red Sox,1951-09-28,1951,https://www.baseball-reference.com/boxes/NYA/NYA195109281.shtml,https://www.baseball-reference.com/players/b/boudrlo01.shtml,Lou Boudreau,3,0,0.267,0.267,273.0,0.295,6029,12,0.801
Allie Reynolds (2),New York Yankees,Boston Red Sox,1951-09-28,1951,https://www.baseball-reference.com/boxes/NYA/NYA195109281.shtml,https://www.baseball-reference.com/players/h/hatfifr01.shtml,Fred Hatfield,3,0,0.17199999999999996,0.17199999999999996,163.0,0.242,2039,12,0.5159999999999999
Allie Reynolds (2),New York Yankees,Boston Red Sox,1951-09-28,1951,https://www.baseball-reference.com/boxes/NYA/NYA195109281.shtml,https://www.baseball-reference.com/players/r/robinaa01.shtml,Aaron Robinson,3,0,0.20505128205128206,0.20505128205128206,312.0,0.26,1839,12,0.6151538461538462
Allie Reynolds (2),New York Yankees,Boston Red Sox,1951-09-28,1951,https://www.baseball-reference.com/boxes/NYA/NYA195109281.shtml,https://www.baseball-reference.com/players/p/parneme01.shtml,Mel Parnell,1,0,0.309,0.309,81.0,0.198,668,12,0.309
Allie Reynolds (2),New York Yankees,Boston Red Sox,1951-09-28,1951,https://www.baseball-reference.com/boxes/NYA/NYA195109281.shtml,https://www.baseball-reference.com/players/s/scarbra01.shtml,Ray Scarborough,1,0,0.191,0.191,68.0,0.18600000000000005,456,12,0.191
Allie Reynolds (2),New York Yankees,Boston Red Sox,1951-09-28,1951,https://www.baseball-reference.com/boxes/NYA/NYA195109281.shtml,https://www.baseball-reference.com/players/m/maxwech01.shtml,Charlie Maxwell,1,0,0.18800000000000008,0.18800000000000008,80.0,0.264,3245,12,0.18800000000000008
Virgil Trucks (1),Detroit Tigers,Washington Senators,1952-05-15,1952,https://www.baseball-reference.com/boxes/DET/DET195205150.shtml,https://www.baseball-reference.com/players/y/yosted01.shtml,Eddie Yost,3,0,0.2330000000000001,0.2330000000000001,587.0,0.254,7346,13,0.6990000000000003
Virgil Trucks (1),Detroit Tigers,Washington Senators,1952-05-15,1952,https://www.baseball-reference.com/boxes/DET/DET195205150.shtml,https://www.baseball-reference.com/players/b/busbyji01.shtml,Jim Busby,3,0,0.2358947368421053,0.2358947368421053,1102.0,0.262,4250,13,0.7076842105263159
Virgil Trucks (1),Detroit Tigers,Washington Senators,1952-05-15,1952,https://www.baseball-reference.com/boxes/DET/DET195205150.shtml,https://www.baseball-reference.com/players/j/jenseja01.shtml,Jackie Jensen,4,0,0.2800806451612904,0.2800806451612904,1178.0,0.27899999999999997,5236,13,1.1203225806451615
Virgil Trucks (1),Detroit Tigers,Washington Senators,1952-05-15,1952,https://www.baseball-reference.com/boxes/DET/DET195205150.shtml,https://www.baseball-reference.com/players/v/vernomi01.shtml,Mickey Vernon,4,0,0.2510000000000001,0.2510000000000001,569.0,0.28600000000000003,8731,13,1.0040000000000004
Virgil Trucks (1),Detroit Tigers,Washington Senators,1952-05-15,1952,https://www.baseball-reference.com/boxes/DET/DET195205150.shtml,https://www.baseball-reference.com/players/r/runnepe01.shtml,Pete Runnels,3,0,0.28500000000000003,0.28500000000000003,555.0,0.29100000000000004,6373,13,0.8550000000000001
Virgil Trucks (1),Detroit Tigers,Washington Senators,1952-05-15,1952,https://www.baseball-reference.com/boxes/DET/DET195205150.shtml,https://www.baseball-reference.com/players/c/coangi01.shtml,Gil Coan,3,0,0.205,0.205,332.0,0.254,2877,13,0.615
Virgil Trucks (1),Detroit Tigers,Washington Senators,1952-05-15,1952,https://www.baseball-reference.com/boxes/DET/DET195205150.shtml,https://www.baseball-reference.com/players/m/marshfr01.shtml,Fred Marsh,3,0,0.2581531365313653,0.2581531365313653,542.0,0.239,1236,13,0.7744594095940959
Virgil Trucks (1),Detroit Tigers,Washington Senators,1952-05-15,1952,https://www.baseball-reference.com/boxes/DET/DET195205150.shtml,https://www.baseball-reference.com/players/k/kluttcl01.shtml,Clyde Kluttz,2,0,0.22899999999999998,0.22899999999999998,144.0,0.268,1903,13,0.45799999999999996
Virgil Trucks (1),Detroit Tigers,Washington Senators,1952-05-15,1952,https://www.baseball-reference.com/boxes/DET/DET195205150.shtml,https://www.baseball-reference.com/players/p/portebo01.shtml,Bob Porterfield,3,0,0.19,0.19,79.0,0.184,516,13,0.5700000000000001
Carl Erskine (1),Brooklyn Dodgers,Chicago Cubs,1952-06-19,1952,https://www.baseball-reference.com/boxes/BRO/BRO195206190.shtml,https://www.baseball-reference.com/players/m/miksied01.shtml,Eddie Miksis,4,0,0.23199999999999998,0.23199999999999998,383.0,0.23600000000000002,3053,14,0.9279999999999999
Carl Erskine (1),Brooklyn Dodgers,Chicago Cubs,1952-06-19,1952,https://www.baseball-reference.com/boxes/BRO/BRO195206190.shtml,https://www.baseball-reference.com/players/a/addisbo01.shtml,Bob Addis,3,0,0.295,0.295,292.0,0.281,534,14,0.885
Carl Erskine (1),Brooklyn Dodgers,Chicago Cubs,1952-06-19,1952,https://www.baseball-reference.com/boxes/BRO/BRO195206190.shtml,https://www.baseball-reference.com/players/h/hermage01.shtml,Gene Hermanski,3,0,0.255,0.255,275.0,0.272,1960,14,0.765
Carl Erskine (1),Brooklyn Dodgers,Chicago Cubs,1952-06-19,1952,https://www.baseball-reference.com/boxes/BRO/BRO195206190.shtml,https://www.baseball-reference.com/players/s/sauerha01.shtml,Hank Sauer,3,0,0.27,0.27,567.0,0.266,4796,14,0.81
Carl Erskine (1),Brooklyn Dodgers,Chicago Cubs,1952-06-19,1952,https://www.baseball-reference.com/boxes/BRO/BRO195206190.shtml,https://www.baseball-reference.com/players/a/atwelto01.shtml,Toby Atwell,3,0,0.29,0.29,362.0,0.26,1117,14,0.8699999999999999
Carl Erskine (1),Brooklyn Dodgers,Chicago Cubs,1952-06-19,1952,https://www.baseball-reference.com/boxes/BRO/BRO195206190.shtml,https://www.baseball-reference.com/players/f/fondyde01.shtml,Dee Fondy,3,0,0.3,0.3,554.0,0.28600000000000003,3502,14,0.8999999999999999
Carl Erskine (1),Brooklyn Dodgers,Chicago Cubs,1952-06-19,1952,https://www.baseball-reference.com/boxes/BRO/BRO195206190.shtml,https://www.baseball-reference.com/players/j/jacksra01.shtml,Randy Jackson,3,0,0.23199999999999998,0.23199999999999998,379.0,0.261,3203,14,0.696
Carl Erskine (1),Brooklyn Dodgers,Chicago Cubs,1952-06-19,1952,https://www.baseball-reference.com/boxes/BRO/BRO195206190.shtml,https://www.baseball-reference.com/players/r/ramazbo01.shtml,Bob Ramazzotti,3,0,0.284,0.284,183.0,0.23,851,14,0.8519999999999999
Carl Erskine (1),Brooklyn Dodgers,Chicago Cubs,1952-06-19,1952,https://www.baseball-reference.com/boxes/BRO/BRO195206190.shtml,https://www.baseball-reference.com/players/r/ramsdwi01.shtml,Willie Ramsdell,1,0,0.156,0.056,18.0,0.156,141,14,0.156
Carl Erskine (1),Brooklyn Dodgers,Chicago Cubs,1952-06-19,1952,https://www.baseball-reference.com/boxes/BRO/BRO195206190.shtml,https://www.baseball-reference.com/players/c/cavarph01.shtml,Phil Cavarretta,1,0,0.23800000000000004,0.23800000000000004,63.0,0.293,6754,14,0.23800000000000004
Virgil Trucks (2),Detroit Tigers,New York Yankees,1952-08-25,1952,https://www.baseball-reference.com/boxes/NYA/NYA195208250.shtml,https://www.baseball-reference.com/players/m/mantlmi01.shtml,Mickey Mantle,3,0,0.31099999999999994,0.31099999999999994,549.0,0.298,8102,15,0.9329999999999998
Virgil Trucks (2),Detroit Tigers,New York Yankees,1952-08-25,1952,https://www.baseball-reference.com/boxes/NYA/NYA195208250.shtml,https://www.baseball-reference.com/players/c/collijo01.shtml,Joe Collins,4,0,0.28,0.28,428.0,0.256,2329,15,1.12
Virgil Trucks (2),Detroit Tigers,New York Yankees,1952-08-25,1952,https://www.baseball-reference.com/boxes/NYA/NYA195208250.shtml,https://www.baseball-reference.com/players/b/bauerha01.shtml,Hank Bauer,4,0,0.293,0.293,553.0,0.27699999999999997,5145,15,1.172
Virgil Trucks (2),Detroit Tigers,New York Yankees,1952-08-25,1952,https://www.baseball-reference.com/boxes/NYA/NYA195208250.shtml,https://www.baseball-reference.com/players/b/berrayo01.shtml,Yogi Berra,3,0,0.273,0.273,534.0,0.285,7555,15,0.8190000000000001
Virgil Trucks (2),Detroit Tigers,New York Yankees,1952-08-25,1952,https://www.baseball-reference.com/boxes/NYA/NYA195208250.shtml,https://www.baseball-reference.com/players/w/woodlge01.shtml,Gene Woodling,3,0,0.309,0.309,408.0,0.284,5587,15,0.927
Virgil Trucks (2),Detroit Tigers,New York Yankees,1952-08-25,1952,https://www.baseball-reference.com/boxes/NYA/NYA195208250.shtml,https://www.baseball-reference.com/players/b/babelo01.shtml,Loren Babe,3,0,0.223,0.095,21.0,0.223,382,15,0.669
Virgil Trucks (2),Detroit Tigers,New York Yankees,1952-08-25,1952,https://www.baseball-reference.com/boxes/NYA/NYA195208250.shtml,https://www.baseball-reference.com/players/m/martibi02.shtml,Billy Martin,3,0,0.267,0.267,363.0,0.257,3419,15,0.801
Virgil Trucks (2),Detroit Tigers,New York Yankees,1952-08-25,1952,https://www.baseball-reference.com/boxes/NYA/NYA195208250.shtml,https://www.baseball-reference.com/players/r/rizzuph01.shtml,Phil Rizzuto,2,0,0.254,0.254,578.0,0.273,5816,15,0.508
Virgil Trucks (2),Detroit Tigers,New York Yankees,1952-08-25,1952,https://www.baseball-reference.com/boxes/NYA/NYA195208250.shtml,https://www.baseball-reference.com/players/m/mizejo01.shtml,Johnny Mize,1,0,0.263,0.263,137.0,0.312,6443,15,0.263
Virgil Trucks (2),Detroit Tigers,New York Yankees,1952-08-25,1952,https://www.baseball-reference.com/boxes/NYA/NYA195208250.shtml,https://www.baseball-reference.com/players/m/millebi04.shtml,Bill Miller,1,0,0.225,0.214,28.0,0.225,40,15,0.225
Virgil Trucks (2),Detroit Tigers,New York Yankees,1952-08-25,1952,https://www.baseball-reference.com/boxes/NYA/NYA195208250.shtml,https://www.baseball-reference.com/players/n/norenir01.shtml,Irv Noren,1,0,0.2367632398753894,0.2367632398753894,642.0,0.275,3119,15,0.2367632398753894
Bobo Holloman,St. Louis Browns,Philadelphia Athletics,1953-05-06,1953,https://www.baseball-reference.com/boxes/SLA/SLA195305060.shtml,https://www.baseball-reference.com/players/j/joosted01.shtml,Eddie Joost,3,0,0.249,0.249,177.0,0.239,5606,16,0.747
Bobo Holloman,St. Louis Browns,Philadelphia Athletics,1953-05-06,1953,https://www.baseball-reference.com/boxes/SLA/SLA195305060.shtml,https://www.baseball-reference.com/players/p/phillda01.shtml,Dave Philley,4,0,0.303,0.303,620.0,0.27,6296,16,1.212
Bobo Holloman,St. Louis Browns,Philadelphia Athletics,1953-05-06,1953,https://www.baseball-reference.com/boxes/SLA/SLA195305060.shtml,https://www.baseball-reference.com/players/b/babelo01.shtml,Loren Babe,3,0,0.2297174515235457,0.2297174515235457,722.0,0.223,382,16,0.6891523545706371
Bobo Holloman,St. Louis Browns,Philadelphia Athletics,1953-05-06,1953,https://www.baseball-reference.com/boxes/SLA/SLA195305060.shtml,https://www.baseball-reference.com/players/r/robined01.shtml,Eddie Robinson,4,0,0.247,0.247,615.0,0.268,4282,16,0.988
Bobo Holloman,St. Louis Browns,Philadelphia Athletics,1953-05-06,1953,https://www.baseball-reference.com/boxes/SLA/SLA195305060.shtml,https://www.baseball-reference.com/players/c/clarkal01.shtml,Allie Clark,3,0,0.1800393258426967,0.1800393258426967,178.0,0.262,1021,16,0.5401179775280901
Bobo Holloman,St. Louis Browns,Philadelphia Athletics,1953-05-06,1953,https://www.baseball-reference.com/boxes/SLA/SLA195305060.shtml,https://www.baseball-reference.com/players/z/zernigu01.shtml,Gus Zernial,3,0,0.284,0.284,556.0,0.265,4131,16,0.8519999999999999
Bobo Holloman,St. Louis Browns,Philadelphia Athletics,1953-05-06,1953,https://www.baseball-reference.com/boxes/SLA/SLA195305060.shtml,https://www.baseball-reference.com/players/m/michaca01.shtml,Cass Michaels,3,0,0.251,0.251,411.0,0.262,4367,16,0.753
